feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,target
36.34,58.63,62,30.972,37.2,33.06666667,58.7,33.9,300
54.14,58.61,50,43.235,46.4,47.43333333,58.7,49,233.8
190.68,58.6,64,33.926,181.9,165.0333333,58.7,171,206.8
60.04,58.59,50,21.116,71.8,55.33333333,58.7,61.3,179.2
54.96,58.58,58,28.966,56.3,53.96666667,58.7,52.5,184.8
53.06,58.58,38,23.787,68,47.3,58.7,57.9,182.6
30.74,58.58,32,26.471,36.4,37.5,58.7,37.5,181.4
16.44,58.51,38,41.5,13.4,15.23333333,58.7,13.3,315
28.06,58.26,38,32.15,27.6,30.03333333,58.7,29,209.2
49.5,58.25,54,25.727,54.8,56.76666667,58.7,51.7,172.2
70.14,58.14,34,32.123,69.6,62.23333333,58.7,70.9,241.4
20.08,58.13,54,28.942,19.2,15.66666667,58.7,19.2,233.4
45.12,58.13,52,50.528,36,31.23333333,58.7,37.2,307.4
57.28,58.13,46,32.303,50.4,43.26666667,58.7,49.9,263.6
35.84,58.12,22,76.889,25.2,25.56666667,58.7,26.3,458.6
119.58,58.11,10,41.96,119,89.3,58.7,108.4,343.4
6.7,58.09,62,20.694,5.3,5.133333333,58.7,5.5,350
2.44,58.05,104,11.5,2.6,2.066666667,58.7,2.5,225
53.36,58.04,16,40.156,44.7,57.1,58.7,44.4,235.2
20.28,58.03,26,31.471,20,23.73333333,58.7,19.7,205.6
57.32,58.03,22,25.05,65.4,46.8,58.7,52.5,190
28.18,58.03,20,40.227,24.8,26.06666667,58.7,22.2,215.4
30.3,58.02,8,28.523,38.4,16.36666667,58.7,34.8,175
54.34,58.02,32,25.473,62.1,111.4333333,58.7,64.3,212.6
50.94,58.01,60,39.94,48.5,51.56666667,58.7,50.1,191
45.78,58.01,58,32.788,44.9,40.5,58.7,43.5,200
58.36,58,54,26.495,58,44.6,58.7,54.4,232.4
74.12,58,46,17.774,110.6,126.1666667,58.7,101.9,200
47.46,57.98,94,41.75,46.1,33,58.7,44.4,196.6
59.6,57.97,104,40.61,53.7,37.6,58.7,51,227.2
29.5,57.96,104,36.591,23.8,24.53333333,58.7,26,210.2
53.36,57.96,62,11.25,81.2,46.6,58.7,72.1,220.8
24.24,57.96,48,17.875,36.6,40.06666667,58.7,34.3,153.6
0.48,57.94,104,23.75,0.6,0.766666667,58.7,0.5,135
9.04,57.94,80,13.417,10.9,13.73333333,58.7,9.7,121.6
66.16,57.92,56,17.694,76.6,106.7,58.7,72,147.8
20.68,57.85,70,22.391,20.6,20.13333333,58.7,19.2,240
24.2,58.97,32,27.083,22.8,24.2,58.69,22.2,164.2
83.7,58.75,14,40.519,75,71.56666667,58.69,70.6,258.4
46.12,58.72,22,39.506,42,43.6,58.69,41.8,244.4
23.88,58.68,44,38.603,20.7,18.16666667,58.69,22.3,268.6
103.58,58.68,32,21.009,127.1,72.7,58.69,115.1,165
39.96,58.67,54,48.224,35.3,32.33333333,58.69,34.3,231
27.74,58.67,52,41.563,22.6,26.9,58.69,24.4,271.4
34.26,58.66,54,52.081,28.2,25.36666667,58.69,29.5,272.8
32.08,58.66,52,47.381,24.5,25.03333333,58.69,26.7,281
55.18,58.65,42,55,40.9,35.1,58.69,37.4,331.4
108.14,58.64,38,46.302,83.8,64.23333333,58.69,80.4,390.8
19.84,58.61,34,66.238,15.1,10.53333333,58.69,15.9,653.4
65.9,58.59,70,31.711,56,48.46666667,58.69,53.6,203.8
48.42,58.58,20,25.035,58,32.06666667,58.69,49.7,225
54.96,58.57,18,35.192,52.1,55.43333333,58.69,56.5,226.6
24.58,58.57,44,25,25.3,24.43333333,58.69,25,203.2
34.16,58.28,32,19.485,39.1,22.9,58.69,37.8,310.8
35.36,58.26,44,18.846,39.6,33.5,58.69,42,176.6
61,58.03,48,37.413,56.8,58.1,58.69,54.9,210.6
97.86,58.03,36,25.212,100.8,101.2,58.69,99.7,220
83.14,58.02,48,27.981,95.1,91.13333333,58.69,87.9,184.2
51.5,58.01,44,14.274,68,45.56666667,58.69,64.5,181
41.94,58,70,43.958,35.1,32.56666667,58.69,35.8,216.8
18.16,58,38,39.792,15.8,10.2,58.69,15.4,263.8
62.7,57.99,46,18.86,70.7,55,58.69,68,210.6
62.06,57.99,30,13.729,96.5,102.0333333,58.69,86.1,220.6
67.72,57.98,94,30.625,66.3,40.93333333,58.69,61.9,283
52.08,57.97,90,36.667,45.4,32.93333333,58.69,44.2,246.2
36.48,57.97,84,51.915,27.7,24,58.69,30.9,367.4
53.08,57.96,104,32.26,46.8,38.56666667,58.69,49.4,215.2
38.76,57.96,104,36.094,33.2,26.26666667,58.69,32,236.8
36.58,57.96,104,33.466,30.1,23.13333333,58.69,31.9,185.2
22.24,57.96,96,23.393,22.7,19.43333333,58.69,21.6,155.2
7.5,57.94,82,19.531,10.8,10.76666667,58.69,9.8,90
4.52,57.9,76,29,4.4,4.166666667,58.69,3.8,250
5.68,57.81,72,31.429,5.3,4.333333333,58.69,4.7,358.4
1.38,57.44,66,5.36,2.8,1.566666667,58.69,1.4,225
54.8,56.42,42,26.629,61.5,87.66666667,58.69,56.4,205.4
37.2,59.43,36,18.672,40.9,24.7,58.68,34.9,169.4
52.8,59.29,22,35.673,50.5,41.9,58.68,44.5,224
7.16,59.13,10,30,6.5,5.633333333,58.68,5.9,325
118.54,58.89,18,28.194,126.9,112.3,58.68,117.6,222.6
28.98,58.74,28,43.897,22.8,22.33333333,58.68,23.2,372.6
91.88,58.71,28,45.245,77.4,82.46666667,58.68,78.2,255
59.32,58.7,32,32.444,57.8,45.5,58.68,48,236.8
275.92,58.69,22,38.776,237.2,200,58.68,225,249
25.04,58.68,50,35.893,20.7,19.56666667,58.68,21.7,292.8
50.64,58.67,62,40.417,47.9,46.53333333,58.68,46.7,229
25.52,58.66,42,39.5,20.8,16.7,58.68,20.5,287.2
170.02,58.64,38,36.523,155.8,119.2,58.68,146.7,317
140.06,58.63,40,30.348,140.9,103.5666667,58.68,131.5,301
17.96,58.62,66,26.897,19,15.66666667,58.68,20.1,296.6
78.04,58.61,44,27.74,84.5,62.33333333,58.68,76.3,380.4
87.56,58.59,48,25.035,91,71.63333333,58.68,81.2,247.4
195.48,58.59,42,36.817,177.7,155.8,58.68,171.2,272.2
13.84,58.57,50,36.897,14.6,16.8,58.68,16.7,202.2
23.38,58.56,36,45.766,18.6,20.46666667,58.68,19.2,217.4
94.3,58.54,26,29.693,109,80.66666667,58.68,105.9,208.8
52.86,58.21,54,36.398,46.7,48.5,58.68,44.4,293.4
40.98,58.16,28,35,39.8,35.7,58.68,36.9,481.6
108.56,58.15,10,39.323,99.4,90.83333333,58.68,90.2,260.2
62.72,58.13,10,55.942,50.1,44.23333333,58.68,46.7,373.8
4.98,58.04,60,45,4.4,5.566666667,58.68,4.5,185.6
49.48,58.03,50,25.742,51.3,64.9,58.68,52.4,196.8
57.02,58.02,52,35.379,53.3,51.46666667,58.68,49.9,198.2
65.02,58.02,46,30.729,68.9,63,58.68,66.8,209.6
7.82,58.01,72,27.045,7.4,5.7,58.68,7.9,205.6
38.06,58.01,40,26.765,39.5,30.63333333,58.68,35.9,192.8
42.1,58,44,22.13,52.1,26.03333333,58.68,48.3,175
35.9,58,42,20.091,48.2,37.13333333,58.68,47.2,203
64.94,57.98,74,30.66,64.3,57.9,58.68,66.5,188.2
31.82,57.98,40,13.531,58.9,63.86666667,58.68,53.6,189.2
45.4,57.97,92,33.235,42.7,36.56666667,58.68,45.3,175.6
49.06,57.97,86,29.107,49,36.43333333,58.68,43.8,177.6
2.46,57.96,10,27.656,2.1,1.666666667,58.68,2,100
34,57.96,94,31.845,34.4,30.73333333,58.68,35.7,174.4
36.64,57.96,92,20.398,36.5,32.5,58.68,37.3,176.2
19.28,57.95,80,12.625,23,24.73333333,58.68,20.9,86
14.94,57.95,72,17.885,18.9,11.26666667,58.68,14.5,124.2
0.8,57.94,72,26.25,1,2.133333333,58.68,1.4,110
29.88,57.67,42,43.015,27.1,26.03333333,58.68,25.5,500
10.32,56.79,60,36.333,9,9.6,58.68,9.5,405
58.54,56.43,44,27.153,63.7,84.86666667,58.68,61.8,228.6
7.44,55.95,62,35.547,6.8,15.96666667,58.68,6.7,400
404.28,58.77,6,42.259,355.9,278.7,58.67,311.2,338.6
44.52,58.7,30,27.868,42.1,33.46666667,58.67,41.7,235.6
62.74,58.69,30,46.923,50.9,54.5,58.67,54.4,245.4
116.52,58.68,26,19.093,141.1,74.8,58.67,121.9,285.8
53.66,58.67,34,19.62,70.4,47,58.67,65.9,260.4
87.42,58.66,30,27.797,90.8,61.4,58.67,81.8,211
70.66,58.65,48,28.106,74.1,49.86666667,58.67,72.3,366.4
44.06,58.64,54,24.342,49.3,38.6,58.67,49.2,239
38.94,58.63,46,27.181,40.9,28.86666667,58.67,40,313.6
37.06,58.62,38,22.574,41.5,25.73333333,58.67,39.7,271.6
49.06,58.61,42,27.079,51.8,44.2,58.67,50.5,296
72.16,58.56,34,33.11,68.2,56.46666667,58.67,66.6,218.8
38.66,58.04,30,46.477,28,32.16666667,58.67,26,285.4
28.42,58.04,20,51.878,20.4,21.9,58.67,20.9,307.8
34.16,58.03,38,49.18,29.1,30.2,58.67,28.8,261.2
12.58,58.03,20,22.961,14,21.16666667,58.67,14.6,253.4
39.28,58.02,74,43.008,31.5,30.5,58.67,33.5,239.6
57.08,58.02,66,43.008,48.9,36.96666667,58.67,45.2,272.8
29.32,58.02,62,31.827,26.4,20.26666667,58.67,25.4,324.2
27.66,58.01,72,59.191,20.7,17.7,58.67,20.3,303.8
32.24,58.01,54,53.18,23.4,21,58.67,25.5,310.2
74.62,58,28,31.369,77.2,55.96666667,58.67,75,239.2
47.4,57.98,18,51.43,42.4,37.63333333,58.67,38.6,353
62.26,57.98,72,34.625,57.6,58.2,58.67,54.4,169.2
31.28,57.98,20,27.031,39.7,21.43333333,58.67,34.7,300
30.22,57.97,86,35.703,29.2,24.03333333,58.67,32,174.8
63.32,57.97,76,35.404,57.5,45.03333333,58.67,56.1,183.2
34.54,57.96,40,25.195,38.6,24.33333333,58.67,34.2,185.2
12.44,56.43,80,26.25,19.4,30.06666667,58.67,19.6,218.2
39.36,58.69,34,37.031,36.4,33.2,58.66,33.1,228.6
53.72,58.69,32,37.857,51.6,51.76666667,58.66,52.9,225.4
67.58,58.68,56,42.743,55.2,51.43333333,58.66,55.6,248
12.86,58.67,70,30.417,11.7,11.03333333,58.66,13.4,241.4
30.06,58.67,68,40.352,26.4,24.36666667,58.66,28.5,237
22.98,58.66,34,28.092,25.7,19.43333333,58.66,24.3,275
31.9,58.65,54,46,24.6,20.33333333,58.66,25.3,398
55.44,58.64,24,38.068,57.8,44.5,58.66,56.5,322
60.66,58.63,26,40.036,54,45.43333333,58.66,51.9,323.4
35.56,58.61,44,26.023,40.8,29.16666667,58.66,37.5,284.4
116.02,58.61,40,39.063,114.8,86.2,58.66,106.3,324.2
34.32,58.61,22,20.926,40.4,24.06666667,58.66,41.5,332.2
58.24,58.59,46,59.174,42.1,37.73333333,58.66,41,451.8
65.46,58.59,44,80.5,48,38.36666667,58.66,46.3,760
32.62,58.58,36,78.031,22.8,19.96666667,58.66,22.8,534.4
32.1,58.58,34,50.917,25.8,24.93333333,58.66,26.2,268.2
114.74,58.57,28,44.602,100.8,91.03333333,58.66,98.3,269
59.5,58.56,24,29.896,62.8,48,58.66,59.3,237.2
56.76,58.55,22,41.447,49.8,56.7,58.66,50.4,228
64.1,58.44,28,57.452,46.5,47.96666667,58.66,45.6,481.8
65.9,58.04,32,36.083,56.5,75.96666667,58.66,57.6,292.8
84.26,58.03,40,44.063,75.1,69.03333333,58.66,71.4,261.6
54.14,58.03,24,49.861,43.3,40,58.66,38,267
87.5,58.02,60,51.202,68.9,67.93333333,58.66,70.9,267.6
40.66,58.01,34,32.872,45.2,37.13333333,58.66,44.6,350
77.54,58,64,40.444,68.7,54.73333333,58.66,64.7,258.4
62.22,57.99,28,65.56,49.8,39.26666667,58.66,52.5,469.4
89.74,57.99,22,39.615,86.8,73.16666667,58.66,78,389.2
49.86,57.97,66,37.65,45.4,40.1,58.66,43.6,189.2
36.78,57.96,54,21.284,44.2,67,58.66,41.6,118.8
56.6,57.96,46,30.354,65.9,51.8,58.66,65.4,227.4
52.76,56.76,30,41.528,42.9,42.96666667,58.66,35.7,673.6
437.94,58.72,4,45.432,351.3,288.4,58.65,287.3,302.6
288.28,58.7,10,35.802,297.9,253.6,58.65,283.2,259.2
158.46,58.68,36,35.403,155.8,126.3,58.65,147.3,197.2
49.96,58.65,40,32.243,54.6,39.5,58.65,50.6,215.8
83.5,58.62,56,34.299,79.6,67.73333333,58.65,83,328
86.28,58.6,54,50.997,61.1,55.4,58.65,57.5,340.2
59.84,58.58,40,86.572,37.8,36.83333333,58.65,36.8,640.4
52.58,58.56,32,45.066,49.1,42.16666667,58.65,48.5,280.4
45.56,58.56,32,50.622,37,40.1,58.65,37.1,264.8
52.14,58.55,44,50.427,41.1,40.53333333,58.65,40.7,253.8
89.62,58.55,36,39.934,78,73.7,58.65,77.5,246.6
324.78,58.54,24,35.691,335.8,288.5333333,58.65,323.4,232.6
139.84,58.46,4,43.879,113.2,93.86666667,58.65,98.4,288.8
34.12,58.09,64,55.057,29.2,30.76666667,58.65,28.4,294.4
124.34,58.04,24,37.206,101.9,125.7,58.65,96.1,292
38.08,58.03,16,57.201,25.5,29.83333333,58.65,24.2,311.4
63.16,58.03,32,41.739,51.5,53.2,58.65,52.8,262.6
33.3,58.02,32,28.403,31.1,43.36666667,58.65,25.9,264.6
71.66,58.02,30,34.28,64.4,72.76666667,58.65,64.3,281.4
53.64,58.01,30,35.982,59.9,50.66666667,58.65,60.1,188.8
71.28,58,44,36.75,73,51.3,58.65,69.9,304.8
73.12,57.97,66,31.406,68.1,56.6,58.65,67.1,187.8
26.86,57.96,42,58.995,18.3,15.4,58.65,19.3,379.8
45.06,58.73,42,31.41,41.6,35,58.64,41.1,440.2
116.38,58.67,10,22.339,150.7,107.9,58.64,135.6,233.2
55.4,58.67,34,23.683,68.4,49.03333333,58.64,62.4,165
57.56,58.66,44,27.955,59.9,45.4,58.64,54.1,193
15.12,58.66,28,36.953,14.1,14.13333333,58.64,15.5,232.2
130.8,58.64,48,55.632,100.8,88.9,58.64,103.1,350.4
52.38,58.63,60,47.283,37,31.33333333,58.64,35.9,329
122.38,58.63,56,48.75,98.5,87.7,58.64,93.4,292.8
48.94,58.62,68,30.58,50.3,35.9,58.64,45.6,266
43.82,58.61,74,38.882,39.4,31.7,58.64,36.2,319
47.1,58.61,70,50.492,36.5,33.1,58.64,35.4,288.2
25.5,58.6,72,38.75,22.7,17.66666667,58.64,24.5,267.2
38.6,58.6,70,44.643,32.8,26.83333333,58.64,33.8,266
63.92,58.58,50,84.699,40.6,32.6,58.64,41.9,688
35.86,58.57,52,56.485,24.4,21.76666667,58.64,23.5,259
24.64,58.56,40,18.288,33.2,22.23333333,58.64,28.8,65
23.82,58.55,66,28.021,19.8,18.46666667,58.64,19.1,237.6
65.08,58.42,12,51.811,46.5,38.93333333,58.64,34.5,376.8
96.26,58.4,36,41.75,84.9,77.76666667,58.64,84.3,288.8
102.42,58.39,20,52.447,76.3,85.6,58.64,75.8,296.2
41.02,58.15,84,43.553,33.4,29.26666667,58.64,31.8,371.4
43.34,58.04,18,50.285,37,43,58.64,35.1,296.4
49.54,58.04,8,55.427,35.9,41.13333333,58.64,37.7,324.2
69.22,58.03,14,35.684,85.9,50.6,58.64,74.1,157.4
47.12,58.03,28,37.375,43.8,45.93333333,58.64,48.1,277.6
44.58,58.02,10,41.719,54.3,33.66666667,58.64,47.4,412.2
18.52,58.01,32,40.221,23,15.03333333,58.64,19.8,346.6
43.56,58.01,32,23.339,66.7,39.73333333,58.64,57.9,174.2
21.6,58.01,32,45.278,16.6,16.9,58.64,18.2,333.8
90.7,58,34,53.224,76.2,52.06666667,58.64,74.3,451.6
36.02,57.99,16,42.589,38,22.8,58.64,35,269.8
92.18,56.81,14,50.871,74.1,55.33333333,58.64,72,581
23.16,59.03,64,28.235,24.4,19.93333333,58.63,22.7,131
44.6,58.7,52,34.911,41,38.5,58.63,37.7,176.4
78.76,58.7,36,36.484,64.9,62.03333333,58.63,60.6,190
37.02,58.69,70,32.361,32.7,33.56666667,58.63,28.6,168
21.86,58.69,70,27.009,19.2,19.66666667,58.63,19,160.4
42.06,58.69,58,30.833,38,37.46666667,58.63,38.7,174
32.4,58.68,70,25.542,27.6,31.3,58.63,27.7,145.8
21.72,58.68,68,33.074,18.7,22.1,58.63,19,168.4
75.14,58.68,58,35.429,64.6,67.4,58.63,61.1,176.4
27.08,58.67,72,22.723,25.8,25.7,58.63,26.7,157.6
63.68,58.66,18,23.844,77.9,64.3,58.63,76.9,172
97.32,58.66,34,24.574,105.6,79.03333333,58.63,103,206.6
6.44,58.64,72,46.111,4.8,4.433333333,58.63,5.9,278.6
33.44,58.64,54,36.786,29.9,25.23333333,58.63,28.2,319.4
9.88,58.63,74,48.194,8.6,8.433333333,58.63,9.9,282.2
73.16,58.63,64,26.623,79.7,48.4,58.63,71.5,241.4
119.92,58.63,60,46.127,101.8,84.4,58.63,104.9,303.6
21.54,58.62,86,30.139,19.9,14.9,58.63,18.2,231.2
18.9,58.61,84,37.569,19.3,15.33333333,58.63,19.3,254.2
16.46,58.61,78,30.833,14.6,10.96666667,58.63,14.4,228.2
62.74,58.6,70,37.88,54.4,43.73333333,58.63,54.9,273.6
50.46,58.59,72,35.179,40.1,30.9,58.63,39.8,415.6
47.76,58.59,72,47.75,36.9,27.93333333,58.63,35.6,388.2
56.78,58.58,74,73.343,39,33.53333333,58.63,40,560.8
77.9,58.57,32,26.635,89.6,58.73333333,58.63,85.5,271.6
36.54,58.56,54,20.901,50.9,28.4,58.63,45,105
42.58,58.56,36,27.679,36.3,27.16666667,58.63,34.7,236
54.26,58.55,42,45.815,43.2,42.9,58.63,44,251
52.86,58.42,36,33.281,50.2,58.5,58.63,54.1,182.4
37.66,58.39,30,62.575,25.4,29.76666667,58.63,25.6,287
48.6,58.01,30,100.088,31.5,33.86666667,58.63,31.4,484
52.2,57.77,38,41.298,47.4,43,58.63,45.2,445.6
9.48,57.06,50,38.062,9.2,10,58.63,10.4,681.8
49.42,56.89,42,40.25,47.3,58.43333333,58.63,45.1,587.6
39.92,56.84,22,35.714,38.2,34.1,58.63,35.8,486
96.84,58.71,14,39.318,93.5,95.23333333,58.62,90.7,266
78.38,58.7,50,22.402,76.4,73.43333333,58.62,78.3,179
58.86,58.69,70,26.713,55.4,48.66666667,58.62,51,168.8
1.34,58.68,80,17.596,1.7,1.666666667,58.62,3.2,187.6
32.86,58.68,70,40.673,29.8,27.7,58.62,30.5,168.4
31.3,58.68,70,24.844,29,28.7,58.62,27.7,154
20.02,58.67,76,22.788,22.8,19.9,58.62,22.6,146.8
43.52,58.67,74,23.958,46,35.56666667,58.62,35.7,156.8
75.56,58.66,34,18.972,93.9,79.76666667,58.62,86.2,201
16.5,58.65,68,31.858,17.3,11.83333333,58.62,13,219
15.48,58.62,82,35.625,14.4,11.86666667,58.62,15,230.6
47.04,58.62,68,22,61,37.56666667,58.62,59.2,233
57.76,58.61,68,36.053,49.6,38.93333333,58.62,47.9,297.2
47.5,58.61,54,30.086,53.7,28.76666667,58.62,45.2,253.8
24.98,58.6,72,68.469,15.9,12.06666667,58.62,14.3,892.8
36.78,58.59,76,45.313,28.7,22.83333333,58.62,27.6,378.8
45.06,58.59,72,32.596,43.4,33.93333333,58.62,42.6,197.4
59.36,58.58,76,50.497,47.5,39.2,58.62,45.4,383.4
30.64,58.55,52,46.944,26.4,26.03333333,58.62,28.5,261.8
55.8,58.55,46,43.288,43,46.9,58.62,46,267.4
170.74,58.49,22,29.647,164.3,140.8,58.62,164.8,217.8
288.36,58.47,8,45.604,228.2,219.2666667,58.62,214,291.8
121.82,58.41,14,47.557,92.1,97.2,58.62,88.6,300.8
68.5,58.41,20,44.5,62.9,51.26666667,58.62,58.7,277.4
82.3,56.85,26,37.316,78.2,96.76666667,58.62,74.7,384.8
75.38,56.84,12,41.875,66.9,68.7,58.62,64.8,435.2
52.5,56.84,34,36.354,51.2,49.56666667,58.62,48.1,442.4
56.56,59.61,44,28.871,61,32.86666667,58.61,39.1,189.4
3.78,59.39,104,30.208,3.4,4.033333333,58.61,3.7,120
200.7,59.12,56,20.943,185.6,230.4,58.61,181.8,216.6
71.36,58.85,38,40.862,64.6,57.13333333,58.61,59,325.4
6,58.69,76,40.909,4.7,5.133333333,58.61,5.1,216.6
57.94,58.69,60,38.65,50.6,50.26666667,58.61,47.8,176.8
11.24,58.67,70,9.338,17.4,8,58.61,10.6,225
30.06,58.64,66,36.937,28.2,21.73333333,58.61,22.9,198.6
24.52,58.63,68,38.068,18,11.96666667,58.61,16.7,300.8
58.6,58.63,60,27.813,73.9,55.36666667,58.61,66.8,237.8
53.92,58.62,90,18.176,62.4,35.3,58.61,58.2,321.8
113.86,58.62,54,22.844,148.7,77.8,58.61,138.7,341
47.92,58.61,72,29.559,53.6,40.83333333,58.61,51.5,273.2
23.02,58.59,68,28,23.4,18.76666667,58.61,25.1,227.2
41.82,58.59,66,22.264,46.8,35.1,58.61,47,216.2
51.54,58.58,82,63.406,36.5,30.43333333,58.61,33.9,896.6
40.38,58.58,72,28.462,36.9,29.26666667,58.61,35.6,186.8
52.96,58.57,66,84.016,35.7,28.76666667,58.61,35.9,677.4
170.14,58.56,38,43.644,147,117.2333333,58.61,145.3,274.8
43.42,58.55,50,35.278,43.1,35.1,58.61,42.2,252.4
34.68,58.55,36,19.044,46.7,26.1,58.61,44.7,308.6
36.16,58.51,38,20.062,37.5,25.26666667,58.61,32,184
53.92,58.43,6,54.445,38.4,33,58.61,31.6,475.2
21.14,56.16,56,30.526,24.9,9.6,58.61,13,293.8
53.1,59.33,30,35.179,49.3,40,58.6,43.2,214.4
93.6,58.71,30,38.355,75.8,87.53333333,58.6,72.9,214
30.8,58.63,62,18.571,45.2,35.96666667,58.6,44.4,197.4
72.52,58.63,60,25.17,83.4,52.56666667,58.6,80.6,260.8
73.42,58.62,56,22.292,88.6,57.76666667,58.6,82,226.4
70.24,58.61,66,19.908,82.5,50.5,58.6,78.2,237.6
52.28,58.59,36,20.432,62.4,39.36666667,58.6,61.6,313.6
40.44,58.57,50,58.416,29.5,21.3,58.6,27.8,595.2
52.46,58.56,44,71.43,35.7,27.93333333,58.6,36.8,655.6
53.94,58.55,52,50,39.8,36.26666667,58.6,38.9,285
49.94,58.55,38,29.25,49.4,24.93333333,58.6,44.2,284.8
3.04,58.53,76,9.274,3,2.166666667,58.6,3.5,135
145.8,58.49,24,35.968,128.3,132,58.6,124.8,212.6
419.64,58.47,8,43.658,339.2,344.3,58.6,308.6,261.2
54.12,57.74,40,41.5,47.7,41.2,58.6,47.4,644.8
25.12,56.86,72,19.405,27,30.33333333,58.6,25.5,290.8
53.32,56.85,100,26.598,61.3,58.93333333,58.6,55.5,314.6
37.2,56.84,104,29.554,40,40.5,58.6,36.7,273
47.04,56.84,80,30.912,53.6,47.66666667,58.6,53.5,310.6
74.02,56.83,22,30.67,73.9,58.3,58.6,65.4,415.8
53.36,60.82,32,23.393,51.6,30.5,58.59,36.2,180.6
31.66,59.72,34,23.895,33.1,24.33333333,58.59,30.6,175
33.96,59.04,32,30.739,30,24.36666667,58.59,29.1,174.4
32.02,58.69,56,36.429,30.8,28.26666667,58.59,30.5,210.4
31.56,58.64,82,23.214,31.7,29.9,58.59,33.3,133.6
27.68,58.64,76,19.167,28.7,22.73333333,58.59,28,128.8
65.2,58.62,42,25.162,76.3,57.83333333,58.59,73.6,195
61.98,58.61,72,34.784,60.5,44.06666667,58.59,62.3,211
110.54,58.59,36,26.485,144.6,96.1,58.59,130.5,229
247.1,58.59,34,25.245,363,189.7333333,58.59,307.3,198.2
139.1,58.58,36,30.89,188.2,93.43333333,58.59,174,282.8
88.58,58.57,32,32.443,112.4,51.26666667,58.59,96,381.4
144.56,58.56,34,51.385,136.9,81.83333333,58.59,136.5,359
50.68,58.55,28,19.167,70.5,49.83333333,58.59,58.3,312.6
41.22,58.53,70,31.944,37.1,37,58.59,34.2,158
61.74,58.52,50,18.689,72,84.3,58.59,70.8,133.6
32.1,58.34,48,30.833,27.7,65.53333333,58.59,25,325
34.16,56.85,22,28.839,39.4,49.13333333,58.59,37.2,291.8
35.42,56.84,46,37.049,35.6,36.83333333,58.59,33.8,384.4
51.24,58.7,20,40.625,46,49.26666667,58.58,43.3,192.4
42.36,58.68,64,37.25,34.5,33.96666667,58.58,33.8,224.4
45.48,58.65,42,20.98,49.5,38.56666667,58.58,44.5,99.6
34.56,58.64,88,16.033,36.7,34.73333333,58.58,34.9,117
34.4,58.64,84,18.611,38.2,35.63333333,58.58,36.2,121
44.34,58.63,84,19.412,53.6,40.1,58.58,50.7,146.2
27.7,58.63,84,26.055,27.3,24.66666667,58.58,27.4,156
21.74,58.62,82,20.224,27.2,15.4,58.58,21.9,129.8
63.42,58.62,66,20.786,83.2,53.03333333,58.58,69.5,177.2
22.52,58.61,68,21.776,25.6,19.63333333,58.58,24.3,168.8
26.54,58.6,72,38.672,20.9,20.43333333,58.58,23,222.8
23.32,58.6,70,22.452,19.3,19.13333333,58.58,19,205.6
74.26,58.6,46,17.451,107.8,73.13333333,58.58,101.8,179.2
37.56,58.57,76,37.731,33.8,23.66666667,58.58,34.2,322.8
41.32,58.56,42,13.571,74.8,84.93333333,58.58,73.4,110
3.64,58.55,70,26.417,3.9,3.833333333,58.58,4.3,197.8
28.14,58.54,58,30.521,26.5,18.53333333,58.58,23.5,216
50.5,58.54,36,23.98,50.1,57.53333333,58.58,46.8,175.2
39.16,58.53,74,28.298,36.7,39.03333333,58.58,36.6,142.4
31.62,58.53,72,34.083,28.8,27.73333333,58.58,29.1,143.6
56.56,58.52,64,25.574,55.6,55.16666667,58.58,48.5,145.2
64.98,58.51,42,19.423,66.6,87.03333333,58.58,66.3,175.6
157.6,58.48,26,19.657,199.2,158.3,58.58,188.2,232
113.3,58.47,22,23.343,150.7,114.0666667,58.58,129.9,195.6
30.14,58.22,70,20.284,31.3,28.93333333,58.58,28.3,192.6
110.02,57.76,36,41.855,105.1,98.8,58.58,100.9,324.2
39.98,57.75,66,35.242,36.8,35.36666667,58.58,39,242.8
26.58,57.75,66,43.687,26.6,22.76666667,58.58,23.3,257.4
16.36,57.74,90,48.021,14.4,11.33333333,58.58,13.8,267
15.46,57.74,76,28.25,14.7,10.66666667,58.58,13.4,305
53.64,57.73,4,59.934,39.3,29.43333333,58.58,27.1,393.4
165.94,57.71,14,43.696,143.3,139.6333333,58.58,127.1,341.4
32.52,56.85,14,23.125,32.5,22.56666667,58.58,30.4,341.6
22.48,59.18,72,21.667,18.4,16.8,58.57,17.1,187.6
18.54,58.69,56,25,16.5,18.06666667,58.57,14.8,192.4
36.28,58.66,70,27.179,36.7,35.86666667,58.57,37.2,162.2
18.18,58.65,36,31.696,19.8,22.03333333,58.57,17.6,154.8
35.3,58.62,72,20.639,43.8,33.6,58.57,38.2,146
22.68,58.61,80,13.696,25.2,22.5,58.57,24.9,130.4
45.78,58.61,66,21.694,57.6,36.66666667,58.57,50.3,191.4
48.86,58.57,92,35.893,47.6,31.3,58.57,45.7,284
50.14,58.57,76,40.972,44.6,29.6,58.57,44.8,327.4
26.32,58.56,92,30.938,24.4,15.06666667,58.57,24.5,275.6
22.1,58.56,82,31.827,22.7,14.76666667,58.57,21,263.4
70.28,58.55,88,27.333,71.4,50.3,58.57,65.6,200.2
37.58,58.54,88,31.5,35.9,26.36666667,58.57,34.5,203
66.42,58.54,84,24.618,68.8,44.86666667,58.57,65.8,202.6
